[10444] sudo C /home/capstone/.sudo_as_admin_successful
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000760.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000637.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000208.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000420.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000453.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000338.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000403.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000645.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000568.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000261.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000551.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000860.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000047.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000092.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000199.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000010.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000573.swf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000742.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000002.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000663.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000975.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000951.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000897.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000922.java
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000458.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000859.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000944.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000618.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000026.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000387.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000475.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000234.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000643.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000397.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000423.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000296.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000763.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000996.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000546.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000512.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000888.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000058.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000304.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000335.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000177.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000032.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000045.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000762.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000662.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000698.log
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000432.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000565.csv
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000308.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000182.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000751.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000232.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000019.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000992.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000099.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000893.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000918.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000558.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000806.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000717.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000434.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000226.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000978.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000472.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000108.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000141.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000854.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000451.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000121.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000384.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000597.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000213.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000934.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000972.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000704.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000749.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000356.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000902.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000435.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000253.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000889.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000511.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000784.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000980.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000765.log
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000796.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000805.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000482.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000644.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000851.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000426.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000559.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000690.csv
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000391.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000477.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000059.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000666.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000848.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000536.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000305.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000076.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000803.rtf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000987.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000425.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000542.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000956.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000085.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000457.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000668.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000940.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000628.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000608.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000886.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000994.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000933.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000115.wp
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000289.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000999.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000516.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000837.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000309.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000950.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000365.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000070.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000364.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000596.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000687.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000974.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000363.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000557.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000984.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000237.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000625.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000833.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000203.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000318.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000726.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000249.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000193.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000756.csv
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000428.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000998.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000216.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000727.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000488.unk
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000433.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000969.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000905.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000531.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000332.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000966.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000653.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000195.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000521.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000743.log
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000823.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000473.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000290.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000529.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000929.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000924.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000506.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000701.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000412.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000069.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000572.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000022.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000554.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000845.swf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000132.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000733.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000233.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000656.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000223.f
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000754.gz
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000094.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000413.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000007.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000049.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000122.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000839.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000027.csv
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000087.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000326.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000342.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000269.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000809.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000137.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000072.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000670.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000759.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000519.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000887.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000495.unk
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000923.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000707.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000750.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000119.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000424.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000184.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000207.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000844.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000894.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000461.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000381.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000810.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000393.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000352.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000104.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000675.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000692.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000337.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000101.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000989.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000419.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000236.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000139.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000982.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000866.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000534.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000793.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000322.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000222.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000494.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000560.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000861.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000331.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000874.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000382.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000319.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000349.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000118.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000096.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000496.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000078.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000721.csv
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000117.rtf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000218.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000767.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000768.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000782.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000395.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000583.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000409.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000598.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000621.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000710.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000055.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000303.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000212.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000584.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000150.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000181.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000449.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000738.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000264.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000278.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000241.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000658.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000527.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000723.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000904.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000334.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000353.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000983.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000315.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000206.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000592.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000380.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000695.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000855.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000778.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000920.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000672.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000071.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000093.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000320.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000993.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000712.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000586.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000530.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000970.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000004.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000460.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000039.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000550.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000775.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000629.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000659.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000804.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000336.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000564.csv
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000210.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000676.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000149.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000523.png
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000684.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000442.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000945.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000201.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000499.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000262.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000624.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000224.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000688.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000976.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000735.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000095.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000714.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000196.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000410.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000587.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000000.swf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000502.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000545.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000285.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000307.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000696.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000314.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000877.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000776.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000464.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000077.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000865.gz
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000323.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000462.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000949.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000455.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000774.ps
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000082.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000946.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000431.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000635.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000476.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000389.dbase3
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000580.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000110.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000294.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000919.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000257.rtf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000609.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000340.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000849.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000563.gif
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000780.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000014.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000153.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000316.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000863.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000703.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000067.xml
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000135.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000293.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000040.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000402.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000298.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000728.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000205.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000824.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000042.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000988.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000361.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000985.ppt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000636.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000333.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000642.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000281.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000107.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000582.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000229.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000284.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000873.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000619.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000202.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000898.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000928.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000605.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000901.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000875.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000801.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000814.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000593.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000971.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000385.xls
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000973.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000112.wp
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000694.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000148.doc
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000571.pdf
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000474.txt
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000607.html
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000968.jpg
[10446] 7c935dcd672c485 O /home/capstone/project/test_files/000505.jpg
